"X","Y","Z"
"-438","-3114","562"
"-438","-3114","562"
"-438","-3114","562"
"-438","-3114","562"
"-438","-3114","562"
"-437","-3114","562"
"-436","-3114","562"
"-436","-3114","562"
"-436","-3114","562"
"-436","-3114","562"
"-437","-3114","565"
"-438","-3114","564"
"-442","-3111","560"
"-444","-3108","562"
"-440","-3112","564"
"-440","-3116","564"
"-442","-3116","562"
"-441","-3114","561"
"-443","-3110","563"
"-446","-3108","564"
"-441","-3108","558"
"-434","-3109","556"
"-435","-3113","562"
"-440","-3113","566"
"-442","-3113","570"
"-440","-3115","568"
"-438","-3113","563"
"-437","-3112","562"
"-437","-3113","562"
"-438","-3114","563"
"-438","-3114","563"
"-438","-3114","562"
"-438","-3114","562"
"-438","-3114","562"
"-438","-3114","562"
"-438","-3114","562"
"-438","-3114","563"
"-438","-3114","564"
"-438","-3113","564"
"-438","-3112","565"
"-437","-3112","566"
"-436","-3110","563"
"-432","-3108","560"
"-433","-3114","564"
"-438","-3117","566"
"-438","-3112","562"
"-438","-3113","560"
"-440","-3118","560"
"-439","-3116","561"
"-436","-3112","562"
"-436","-3113","562"
"-437","-3114","562"
"-438","-3113","562"
"-438","-3112","562"
"-438","-3112","562"
"-437","-3112","561"
"-436","-3111","561"
"-436","-3110","562"
"-437","-3110","562"
"-437","-3110","562"
"-437","-3111","563"
"-438","-3112","563"
"-438","-3112","562"
"-438","-3112","562"
"-438","-3112","563"
"-438","-3113","564"
"-438","-3114","564"
"-438","-3114","563"
"-438","-3114","562"
"-438","-3114","562"
"-438","-3114","562"
"-439","-3113","562"
"-440","-3113","562"
"-440","-3114","562"
"-440","-3114","562"
"-440","-3114","562"
"-440","-3114","562"
"-439","-3114","562"
"-438","-3114","562"
"-438","-3115","562"
"-438","-3116","561"
"-438","-3112","560"
"-440","-3112","562"
"-439","-3112","562"
"-436","-3108","564"
"-437","-3112","564"
"-435","-3115","564"
"-432","-3117","564"
"-434","-3116","561"
"-436","-3113","562"
"-436","-3114","561"
"-436","-3114","560"
"-436","-3115","559"
"-436","-3116","558"
"-436","-3116","558"
"-436","-3116","558"
"-437","-3116","557"
"-438","-3116","556"
"-438","-3116","555"
"-438","-3115","555"
"-438","-3114","556"
"-438","-3113","556"
"-438","-3112","556"
"-438","-3112","556"
"-438","-3112","556"
"-437","-3113","556"
"-436","-3114","557"
"-436","-3114","558"
"-436","-3114","558"
"-436","-3114","557"
"-436","-3115","556"
"-436","-3115","556"
"-436","-3114","556"
"-436","-3114","555"
"-437","-3114","555"
"-438","-3114","556"
"-439","-3114","554"
"-439","-3114","552"
"-438","-3114","553"
"-438","-3114","553"
"-439","-3115","552"
"-440","-3116","553"
"-439","-3115","554"
"-438","-3114","554"
"-438","-3114","553"
"-438","-3114","553"
"-438","-3114","554"
"-438","-3114","554"
"-438","-3114","554"
"-438","-3114","554"
"-438","-3114","554"
"-439","-3114","553"
"-440","-3113","553"
"-440","-3112","554"
"-440","-3112","554"
"-440","-3113","554"
"-440","-3114","555"
"-441","-3114","556"
"-442","-3114","556"
"-442","-3114","555"
"-441","-3114","554"
"-440","-3114","554"
"-440","-3114","554"
"-441","-3115","553"
"-442","-3115","552"
"-442","-3114","552"
"-441","-3114","551"
"-440","-3114","550"
"-440","-3114","551"
"-441","-3114","551"
"-441","-3114","551"
"-440","-3113","552"
"-439","-3113","552"
"-438","-3114","552"
"-438","-3114","552"
"-439","-3113","552"
"-440","-3113","552"
"-440","-3114","552"
"-440","-3114","553"
"-440","-3114","554"
"-440","-3114","553"
"-441","-3114","552"
"-441","-3114","552"
"-440","-3114","552"
"-439","-3114","552"
"-439","-3114","552"
"-439","-3114","552"
"-439","-3114","552"
"-440","-3114","552"
"-439","-3114","552"
"-438","-3113","550"
"-438","-3112","549"
"-438","-3112","550"
"-438","-3113","550"
"-438","-3114","549"
"-438","-3113","548"
"-438","-3112","549"
"-438","-3112","551"
"-438","-3112","553"
"-438","-3112","554"
"-438","-3112","555"
"-438","-3112","556"
"-439","-3113","557"
"-440","-3114","558"
"-440","-3113","558"
"-439","-3112","557"
"-438","-3112","556"
"-439","-3112","556"
"-440","-3112","556"
"-440","-3112","555"
"-439","-3112","554"
"-438","-3112","553"
"-439","-3112","553"
"-440","-3112","554"
"-440","-3111","554"
"-439","-3111","554"
"-438","-3112","554"
"-438","-3112","555"
"-438","-3112","556"
"-438","-3112","556"
"-438","-3112","556"
"-438","-3112","556"
"-438","-3113","556"
"-439","-3114","556"
"-440","-3114","556"
"-440","-3113","555"
"-441","-3113","553"
"-442","-3114","552"
"-442","-3113","552"
"-442","-3112","552"
"-441","-3112","552"
"-440","-3112","552"
"-439","-3112","553"
"-438","-3112","554"
"-438","-3113","554"
"-438","-3114","554"
"-438","-3114","554"
"-438","-3114","554"
"-438","-3114","554"
"-438","-3114","554"
"-438","-3114","552"
"-439","-3114","550"
"-439","-3114","550"
"-439","-3114","551"
"-440","-3114","552"
"-440","-3113","552"
"-440","-3112","553"
"-440","-3112","554"
"-440","-3112","555"
"-440","-3112","557"
"-440","-3112","558"
"-440","-3112","558"
"-440","-3113","558"
"-440","-3114","558"
"-440","-3114","558"
"-439","-3114","558"
"-438","-3115","558"
"-439","-3116","558"
"-439","-3115","557"
"-438","-3114","556"
"-438","-3114","556"
"-438","-3114","555"
"-438","-3114","554"
"-438","-3113","554"
"-438","-3113","553"
"-438","-3114","551"
"-438","-3114","550"
"-437","-3114","551"
"-436","-3114","552"
"-436","-3114","553"
"-437","-3114","554"
"-437","-3115","555"
"-436","-3115","556"
"-436","-3114","557"
"-436","-3114","558"
"-437","-3114","558"
"-438","-3115","557"
"-438","-3116","556"
"-438","-3116","557"
"-437","-3116","558"
"-436","-3115","559"
"-436","-3115","560"
"-437","-3115","560"
"-438","-3114","560"
"-437","-3114","560"
"-437","-3114","560"
"-438","-3114","560"
"-438","-3114","559"
"-438","-3114","558"
"-438","-3114","558"
"-438","-3114","558"
"-438","-3114","558"
"-438","-3114","558"
"-438","-3114","557"
"-438","-3114","555"
"-438","-3114","554"
"-438","-3114","554"
"-437","-3114","554"
"-436","-3114","554"
"-436","-3114","554"
"-436","-3114","554"
"-436","-3114","555"
"-436","-3113","557"
"-436","-3112","557"
"-436","-3112","557"
"-436","-3112","559"
"-437","-3112","560"
"-438","-3112","560"
"-438","-3112","561"
"-438","-3112","562"
"-438","-3112","562"
"-437","-3112","561"
"-437","-3113","561"
"-438","-3114","562"
"-438","-3114","562"
"-437","-3114","561"
"-436","-3114","560"
"-436","-3114","560"
"-436","-3114","560"
"-437","-3114","559"
"-437","-3114","558"
"-437","-3115","559"
"-438","-3116","560"
"-437","-3116","562"
"-436","-3115","566"
"-437","-3114","566"
"-437","-3115","562"
"-441","-3116","562"
"-444","-3116","562"
"-442","-3116","560"
"-442","-3113","560"
"-439","-3113","562"
"-436","-3115","564"
"-437","-3114","562"
"-439","-3114","560"
"-439","-3114","560"
"-438","-3114","560"
"-438","-3114","560"
"-437","-3114","560"
"-436","-3114","561"
"-436","-3113","561"
"-436","-3113","560"
"-436","-3114","560"
"-436","-3114","561"
"-436","-3115","561"
"-436","-3116","560"
"-436","-3116","560"
"-436","-3116","560"
"-439","-3116","562"
"-439","-3116","560"
"-437","-3116","560"
"-438","-3118","562"
"-438","-3120","560"
"-435","-3115","560"
"-432","-3110","560"
"-434","-3112","560"
"-435","-3114","560"
"-434","-3114","560"
"-434","-3114","561"
"-434","-3114","561"
"-434","-3114","559"
"-435","-3115","558"
"-436","-3116","558"
"-436","-3116","558"
"-436","-3117","558"
"-437","-3117","557"
"-438","-3116","556"
"-438","-3116","556"
"-438","-3116","557"
"-437","-3116","559"
"-437","-3116","560"
"-437","-3115","560"
"-436","-3114","560"
"-435","-3114","560"
"-434","-3114","560"
"-434","-3114","560"
"-434","-3114","560"
"-434","-3114","560"
"-434","-3114","560"
"-435","-3114","560"
"-436","-3115","560"
"-436","-3116","560"
"-435","-3116","560"
"-435","-3116","560"
"-436","-3116","561"
"-435","-3116","562"
"-434","-3116","562"
"-433","-3116","562"
"-432","-3116","562"
"-433","-3115","563"
"-434","-3114","564"
"-434","-3115","564"
"-434","-3116","564"
"-435","-3116","563"
"-436","-3116","562"
"-436","-3116","562"
"-436","-3116","562"
"-436","-3116","562"
"-436","-3116","562"
"-436","-3116","562"
"-436","-3116","563"
"-436","-3116","564"
"-436","-3116","564"
"-436","-3116","564"
"-436","-3116","564"
"-435","-3117","564"
"-434","-3118","564"
"-434","-3118","564"
"-434","-3118","563"
"-434","-3117","562"
"-434","-3117","561"
"-434","-3118","560"
"-434","-3118","560"
"-434","-3117","559"
"-435","-3116","558"
"-436","-3116","559"
"-436","-3116","560"
"-436","-3116","560"
"-436","-3116","560"
"-436","-3115","561"
"-436","-3114","562"
"-436","-3114","563"
"-436","-3115","563"
"-436","-3115","562"
"-436","-3114","561"
"-436","-3113","560"
"-436","-3112","560"
"-436","-3113","560"
"-436","-3114","559"
"-436","-3114","559"
"-436","-3114","560"
"-436","-3114","560"
"-436","-3114","560"
"-436","-3114","560"
"-436","-3114","560"
"-436","-3114","560"
"-436","-3114","560"
"-436","-3113","559"
"-436","-3112","559"
"-436","-3113","560"
"-436","-3114","560"
"-436","-3114","560"
"-436","-3114","560"
"-436","-3114","560"
"-436","-3115","560"
"-436","-3116","560"
"-436","-3116","561"
"-435","-3116","561"
"-434","-3116","561"
"-434","-3116","562"
"-434","-3116","563"
"-433","-3116","563"
"-433","-3116","562"
"-434","-3116","562"
"-434","-3116","562"
"-434","-3117","562"
"-434","-3118","562"
"-434","-3118","562"
"-434","-3117","561"
"-435","-3116","560"
"-436","-3116","560"
"-436","-3116","560"
"-436","-3116","560"
"-436","-3116","560"
"-436","-3115","560"
"-436","-3115","560"
"-435","-3116","561"
"-434","-3116","562"
"-434","-3117","562"
"-434","-3118","562"
"-434","-3118","562"
"-434","-3118","562"
"-434","-3118","561"
"-435","-3119","560"
"-436","-3119","560"
"-436","-3118","560"
"-436","-3118","560"
"-436","-3117","560"
"-435","-3116","560"
"-434","-3116","560"
"-435","-3116","561"
"-435","-3116","562"
"-434","-3116","562"
"-435","-3116","562"
"-436","-3116","562"
"-436","-3116","563"
"-436","-3116","564"
"-436","-3116","563"
"-436","-3117","562"
"-436","-3118","561"
"-436","-3117","560"
"-435","-3116","559"
"-435","-3116","559"
"-436","-3115","560"
"-436","-3114","560"
"-436","-3114","561"
"-434","-3114","562"
"-432","-3114","563"
"-431","-3114","564"
"-431","-3114","565"
"-432","-3114","565"
"-432","-3114","564"
"-432","-3115","564"
"-432","-3115","563"
"-433","-3115","562"
"-435","-3116","561"
"-436","-3117","560"
"-437","-3117","560"
"-438","-3117","560"
"-438","-3117","560"
"-438","-3117","561"
"-437","-3118","562"
"-436","-3118","562"
"-436","-3117","563"
"-435","-3116","564"
"-434","-3116","564"
"-434","-3117","564"
"-434","-3118","565"
"-433","-3118","566"
"-433","-3118","565"
"-434","-3118","564"
"-434","-3118","563"
"-435","-3118","563"
"-436","-3118","563"
"-436","-3117","562"
"-436","-3116","562"
"-437","-3116","562"
"-437","-3116","562"
"-436","-3116","562"
"-436","-3116","563"
"-436","-3116","564"
"-436","-3116","564"
"-436","-3116","564"
"-435","-3116","563"
"-434","-3116","562"
"-434","-3116","562"
"-434","-3116","562"
"-434","-3116","562"
"-434","-3116","563"
"-434","-3116","564"
"-434","-3116","564"
"-435","-3116","564"
"-436","-3116","565"
"-436","-3115","566"
"-436","-3114","566"
"-436","-3114","566"
"-435","-3114","566"
"-435","-3114","565"
"-436","-3114","564"
"-436","-3114","564"
"-437","-3117","564"
"-435","-3117","562"
"-435","-3115","562"
"-437","-3112","562"
"-436","-3114","562"
"-437","-3117","562"
"-437","-3115","562"
"-436","-3115","563"
"-436","-3114","562"
"-436","-3114","562"
"-436","-3114","562"
"-436","-3114","562"
"-436","-3115","562"
"-436","-3115","562"
"-436","-3115","562"
"-436","-3116","562"
"-436","-3116","562"
"-436","-3116","562"
"-436","-3116","562"
"-436","-3116","562"
"-436","-3116","562"
"-436","-3116","562"
"-436","-3116","562"
"-436","-3116","563"
"-436","-3116","564"
"-436","-3116","564"
"-436","-3116","564"
"-436","-3116","564"
"-436","-3116","564"
"-436","-3115","564"
"-436","-3114","564"
"-436","-3114","564"
"-436","-3114","563"
"-436","-3114","561"
"-436","-3114","560"
"-436","-3114","560"
"-436","-3114","560"
"-436","-3114","560"
"-436","-3114","560"
"-436","-3114","561"
"-436","-3114","562"
"-436","-3115","562"
"-436","-3116","562"
"-436","-3116","562"
"-436","-3115","561"
"-436","-3114","560"
"-436","-3115","560"
"-436","-3116","560"
"-436","-3116","560"
"-436","-3115","560"
"-436","-3114","560"
"-436","-3114","560"
"-436","-3115","561"
"-436","-3116","562"
"-436","-3116","562"
"-436","-3116","562"
"-436","-3116","562"
"-436","-3116","562"
"-436","-3116","562"
"-435","-3116","562"
"-434","-3116","562"
"-434","-3116","561"
"-434","-3115","560"
"-434","-3114","560"
"-435","-3114","560"
"-436","-3114","560"
"-436","-3114","561"
"-436","-3114","565"
"-439","-3115","568"
"-440","-3118","564"
"-438","-3120","560"
"-437","-3120","560"
"-436","-3117","562"
"-436","-3114","562"
"-437","-3117","558"
"-437","-3118","559"
"-436","-3116","561"
"-436","-3116","560"
"-436","-3116","560"
"-436","-3116","560"
"-436","-3116","559"
"-436","-3115","558"
"-436","-3114","559"
"-436","-3114","560"
"-436","-3114","559"
"-436","-3114","558"
"-436","-3114","558"
"-436","-3114","558"
"-436","-3114","559"
"-436","-3117","560"
"-437","-3118","558"
"-438","-3115","558"
"-437","-3114","562"
"-436","-3114","562"
"-436","-3115","554"
"-436","-3115","556"
"-436","-3115","562"
"-436","-3115","559"
"-435","-3114","558"
"-434","-3114","558"
"-434","-3114","558"
"-434","-3114","558"
"-434","-3115","558"
"-434","-3116","559"
"-434","-3116","560"
"-434","-3116","560"
"-434","-3115","560"
"-435","-3114","559"
"-435","-3114","558"
"-434","-3114","558"
"-434","-3114","558"
"-434","-3113","558"
"-434","-3113","558"
"-434","-3114","558"
"-434","-3114","558"
"-434","-3114","558"
"-434","-3114","559"
"-435","-3114","560"
"-436","-3114","560"
"-436","-3115","560"
"-436","-3116","560"
"-436","-3116","560"
"-436","-3116","560"
"-436","-3116","560"
"-437","-3116","560"
"-438","-3116","560"
"-437","-3116","559"
"-437","-3116","558"
"-437","-3116","558"
"-436","-3116","558"
"-436","-3115","559"
"-436","-3114","560"
"-436","-3114","560"
"-436","-3114","560"
"-436","-3114","560"
"-437","-3114","560"
"-437","-3114","560"
"-437","-3114","560"
"-438","-3114","559"
"-438","-3115","558"
"-437","-3116","558"
"-436","-3118","561"
"-436","-3117","564"
"-439","-3115","566"
"-442","-3116","568"
"-440","-3118","564"
"-435","-3118","558"
"-434","-3118","562"
"-434","-3120","566"
"-432","-3117","564"
"-434","-3115","566"
"-437","-3116","564"
"-435","-3113","562"
"-432","-3112","563"
"-433","-3114","562"
"-433","-3114","562"
"-433","-3114","562"
"-434","-3114","562"
"-434","-3114","561"
"-434","-3114","560"
"-434","-3114","560"
"-435","-3114","560"
"-436","-3115","560"
"-436","-3116","560"
"-437","-3116","560"
"-438","-3116","560"
"-437","-3116","560"
"-436","-3116","560"
"-436","-3116","561"
"-436","-3116","561"
"-436","-3116","561"
"-436","-3116","562"
"-436","-3116","562"
"-436","-3116","561"
"-436","-3116","560"
"-436","-3116","561"
"-436","-3116","562"
"-437","-3116","562"
"-437","-3116","562"
"-436","-3116","562"
"-436","-3115","562"
"-437","-3114","562"
"-437","-3115","562"
"-436","-3116","562"
"-436","-3116","562"
"-436","-3116","562"
"-437","-3116","563"
"-438","-3116","563"
"-438","-3116","561"
"-438","-3116","560"
"-437","-3116","560"
"-437","-3116","560"
"-438","-3115","560"
"-438","-3114","561"
"-438","-3114","561"
"-438","-3114","560"
"-438","-3114","561"
"-438","-3114","562"
"-438","-3114","562"
"-437","-3114","562"
"-436","-3114","561"
"-436","-3115","560"
"-435","-3116","559"
"-434","-3116","558"
"-434","-3116","558"
"-435","-3116","558"
"-436","-3116","558"
"-436","-3116","557"
"-436","-3116","557"
"-436","-3115","558"
"-436","-3114","558"
"-437","-3114","559"
"-437","-3114","560"
"-436","-3114","560"
"-436","-3114","560"
"-436","-3114","561"
"-436","-3114","562"
"-436","-3114","561"
"-436","-3114","560"
"-436","-3114","560"
"-436","-3114","560"
"-437","-3114","560"
"-438","-3114","559"
"-438","-3114","559"
"-438","-3114","559"
"-438","-3114","558"
"-438","-3114","558"
"-438","-3114","559"
"-438","-3114","560"
"-438","-3114","560"
"-438","-3114","560"
"-438","-3114","560"
"-438","-3114","560"
"-437","-3115","561"
"-436","-3116","562"
"-436","-3116","562"
"-436","-3115","562"
"-436","-3114","562"
"-436","-3115","563"
"-436","-3116","564"
"-436","-3116","563"
"-436","-3116","563"
"-436","-3115","564"
"-439","-3115","562"
"-439","-3113","560"
"-437","-3110","558"
"-438","-3115","548"
"-438","-3118","548"
"-440","-3116","558"
"-442","-3116","560"
"-440","-3116","558"
"-438","-3115","555"
"-438","-3114","554"
"-438","-3115","554"
"-438","-3116","554"
"-438","-3116","556"
"-438","-3116","558"
"-437","-3116","557"
"-437","-3116","556"
"-438","-3116","557"
"-438","-3116","558"
"-438","-3115","558"
"-438","-3114","558"
"-438","-3114","557"
"-438","-3114","556"
"-438","-3114","556"
"-438","-3114","557"
"-437","-3114","558"
"-436","-3114","558"
"-436","-3114","558"
"-436","-3114","558"
"-436","-3114","558"
"-436","-3114","558"
"-436","-3115","558"
"-436","-3115","559"
"-436","-3115","560"
"-436","-3116","560"
"-436","-3116","559"
"-436","-3116","558"
"-436","-3116","558"
"-437","-3116","558"
"-438","-3116","558"
"-438","-3115","558"
"-438","-3115","557"
"-438","-3116","556"
"-438","-3116","556"
"-438","-3116","557"
"-438","-3115","558"
"-437","-3115","558"
"-436","-3116","559"
"-436","-3116","559"
"-436","-3116","559"
"-436","-3116","560"
"-436","-3116","560"
"-436","-3116","560"
"-436","-3116","560"
"-436","-3117","560"
"-436","-3118","560"
"-436","-3117","560"
"-436","-3116","560"
"-436","-3116","561"
"-435","-3116","561"
"-434","-3116","561"
"-434","-3116","562"
"-434","-3115","563"
"-434","-3114","564"
"-434","-3114","565"
"-435","-3114","565"
"-436","-3114","564"
"-436","-3114","564"
"-437","-3114","564"
"-438","-3115","564"
"-437","-3116","563"
"-436","-3116","562"
"-437","-3116","562"
"-437","-3116","561"
"-436","-3116","560"
"-436","-3116","560"
"-436","-3116","560"
"-436","-3116","560"
"-436","-3116","560"
"-436","-3116","560"
"-436","-3116","560"
"-436","-3116","560"
"-436","-3116","560"
"-436","-3116","560"
"-437","-3116","561"
"-437","-3116","561"
"-437","-3116","560"
"-437","-3116","560"
"-436","-3116","561"
"-436","-3116","562"
"-435","-3116","562"
"-434","-3116","562"
"-434","-3117","562"
"-434","-3118","562"
"-434","-3118","563"
"-435","-3117","564"
"-436","-3116","564"
"-436","-3116","563"
"-436","-3116","562"
"-436","-3117","563"
